date,temperature_2m_mean,relativehumidity_2m_mean,precipitation_sum,windspeed_10m_mean,winddirection_10m_mean,comuna,provincia,region,latitud,longitud
2020-07-28,6.895833333333333,77.91666666666667,0.0,8.833333333333334,164.58333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-07-29,7.008333333333333,82.66666666666667,0.0,7.020833333333333,167.125,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-07-30,9.2125,89.04166666666667,3.0,13.7125,119.45833333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-07-31,9.158333333333333,87.45833333333333,0.0,8.25,80.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-01,11.4125,91.91666666666667,17.6,18.308333333333334,134.25,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-02,11.225,93.375,0.0,7.470833333333334,150.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-03,11.2875,88.83333333333333,0.4,10.683333333333332,68.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-04,12.025,94.125,3.4,7.9875,209.125,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-05,10.9125,81.16666666666667,2.0,14.0625,259.6666666666667,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-06,8.8125,78.45833333333333,0.0,13.841666666666667,180.79166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-07,8.704166666666667,80.20833333333333,0.0,8.441666666666666,191.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-08,9.670833333333333,90.25,0.0,9.008333333333333,197.20833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-09,10.529166666666667,90.0,3.2,17.349999999999998,234.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-10,8.875,73.83333333333333,0.1,16.520833333333332,200.70833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-11,7.7749999999999995,76.20833333333333,0.0,14.379166666666668,178.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-12,9.033333333333333,81.875,0.0,13.174999999999999,202.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-13,9.608333333333333,89.54166666666667,4.8,11.408333333333333,250.125,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-14,9.049999999999999,76.45833333333333,4.0,12.216666666666667,213.29166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-15,8.7125,75.83333333333333,1.9000000000000001,11.216666666666667,192.0,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-16,7.5249999999999995,82.25,0.0,9.1625,173.04166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-17,8.329166666666667,84.41666666666667,0.0,11.795833333333334,189.04166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-18,9.270833333333334,84.20833333333333,0.5,10.3,212.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-19,8.441666666666666,63.791666666666664,0.0,13.25,164.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-20,11.741666666666667,56.208333333333336,0.0,13.091666666666667,161.91666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-21,12.129166666666668,72.41666666666667,0.0,8.220833333333333,181.16666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-22,10.4,81.625,0.0,10.295833333333333,138.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-23,11.15,82.45833333333333,5.7,26.462500000000002,20.375,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-24,10.920833333333334,86.125,16.2,28.775000000000002,31.5,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-25,10.966666666666667,86.625,18.4,27.604166666666668,26.833333333333332,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-26,10.35,86.41666666666667,12.2,23.52916666666667,152.33333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-27,9.4625,87.25,1.4000000000000001,11.404166666666667,178.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-28,9.7125,89.25,19.400000000000002,18.179166666666667,107.58333333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-29,8.170833333333333,70.79166666666667,0.6,15.041666666666666,166.45833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-30,8.245833333333334,73.45833333333333,0.0,11.887500000000001,173.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-08-31,9.033333333333333,82.54166666666667,0.0,6.125,202.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-01,9.4625,90.29166666666667,0.2,6.166666666666667,191.04166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-02,9.629166666666666,88.54166666666667,0.0,7.820833333333333,203.70833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-03,9.637500000000001,86.75,0.4,9.220833333333333,224.70833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-04,9.183333333333334,77.54166666666667,0.1,9.25,161.0,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-05,10.079166666666667,83.70833333333333,0.9,8.191666666666666,143.16666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-06,10.987499999999999,81.0,0.0,10.9375,189.125,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-07,10.0375,86.125,0.0,7.970833333333334,264.3333333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-08,10.216666666666667,92.29166666666667,27.5,17.491666666666667,127.54166666666667,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-09,10.945833333333333,91.91666666666667,0.6000000000000001,11.208333333333334,194.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-10,11.416666666666666,87.375,8.8,19.925,226.375,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-11,9.066666666666666,79.875,0.0,11.9625,196.375,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-12,9.754166666666666,84.25,0.0,11.908333333333333,200.04166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-13,10.129166666666666,74.70833333333333,0.0,12.950000000000001,171.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-14,11.691666666666668,72.91666666666667,0.0,13.145833333333334,194.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-15,10.883333333333333,89.625,0.9,8.079166666666667,197.45833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-16,11.441666666666668,88.0,0.1,9.529166666666667,223.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-17,11.870833333333332,87.83333333333333,0.2,12.266666666666666,229.33333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-18,11.258333333333333,77.04166666666667,0.0,12.533333333333333,178.45833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-19,13.5875,46.125,0.0,20.1125,162.25,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-20,12.679166666666667,62.0,0.0,8.3375,154.20833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-21,10.758333333333333,90.25,0.0,8.679166666666667,169.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-22,10.770833333333334,84.83333333333333,0.0,9.833333333333334,193.375,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-23,11.345833333333333,79.54166666666667,0.0,9.3375,191.29166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-24,10.995833333333332,86.91666666666667,0.0,6.433333333333334,171.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-25,10.0375,86.25,0.0,12.229166666666666,199.79166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-26,10.075000000000001,84.41666666666667,0.4,7.8125,163.79166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-27,11.0875,84.875,0.0,11.299999999999999,200.16666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-28,10.345833333333333,86.125,0.0,12.133333333333333,218.20833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-29,10.6,84.91666666666667,9.1,24.25,243.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-09-30,9.174999999999999,75.29166666666667,0.0,14.908333333333333,217.83333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-01,8.533333333333333,78.08333333333333,0.0,13.245833333333332,189.0,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-02,8.799999999999999,78.95833333333333,0.0,11.741666666666667,196.33333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-03,9.308333333333334,75.66666666666667,0.0,14.808333333333332,224.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-04,10.041666666666666,79.91666666666667,0.0,11.845833333333333,213.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-05,10.066666666666666,79.125,0.0,16.1375,214.58333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-06,9.895833333333334,83.66666666666667,0.0,14.966666666666667,204.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-07,9.820833333333333,77.29166666666667,0.0,15.5375,199.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-08,10.950000000000001,83.45833333333333,0.0,14.112499999999999,215.91666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-09,12.183333333333332,84.95833333333333,0.0,15.991666666666667,199.5,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-10,12.179166666666667,78.58333333333333,0.0,22.054166666666664,208.45833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-11,13.429166666666667,76.20833333333333,0.0,14.008333333333333,205.0,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-12,12.666666666666666,85.58333333333333,0.0,11.866666666666667,213.29166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-13,13.066666666666668,88.83333333333333,0.0,15.125,212.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-14,13.833333333333334,84.45833333333333,0.0,8.7875,249.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-15,13.166666666666666,88.66666666666667,0.0,5.870833333333334,213.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-16,11.979166666666666,91.625,0.0,13.304166666666667,228.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-17,11.179166666666667,85.66666666666667,0.0,6.670833333333333,264.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-18,12.0625,82.54166666666667,0.0,12.633333333333333,235.29166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-19,12.204166666666666,76.75,0.0,15.683333333333332,209.83333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-20,12.120833333333332,75.66666666666667,0.0,15.924999999999999,206.04166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-21,11.720833333333333,82.91666666666667,0.0,11.329166666666666,227.16666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-22,12.045833333333334,86.20833333333333,0.0,11.608333333333334,220.20833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-23,11.204166666666666,86.125,0.0,11.725000000000001,231.70833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-24,11.0625,93.70833333333333,5.5,7.908333333333334,227.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-25,11.345833333333333,74.66666666666667,0.0,15.954166666666667,215.79166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-26,11.016666666666666,78.625,0.1,12.654166666666667,228.45833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-27,12.108333333333334,77.0,3.7,15.129166666666665,278.1666666666667,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-28,12.666666666666666,74.91666666666667,4.3999999999999995,14.941666666666668,228.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-29,13.450000000000001,74.625,0.0,12.783333333333333,200.83333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-30,15.1875,77.41666666666667,0.0,9.204166666666667,195.91666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-10-31,13.15,93.45833333333333,0.0,7.379166666666666,268.2083333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-01,11.816666666666668,92.0,0.0,7.408333333333334,291.8333333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-02,12.979166666666666,90.875,0.2,8.633333333333333,247.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-03,12.129166666666668,89.66666666666667,0.0,10.220833333333333,243.83333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-04,13.095833333333333,76.95833333333333,0.30000000000000004,18.825,226.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-05,13.229166666666666,77.375,0.0,18.008333333333333,201.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-06,13.775,83.625,0.0,13.070833333333333,217.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-07,14.479166666666666,81.95833333333333,0.0,13.2875,210.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-08,13.833333333333334,82.875,0.0,11.583333333333334,222.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-09,14.758333333333333,86.0,0.0,15.7875,216.625,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-10,14.483333333333334,85.79166666666667,0.0,8.9,243.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-11,12.841666666666667,88.75,0.0,10.770833333333334,235.95833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-12,14.533333333333333,81.20833333333333,0.0,12.862499999999999,209.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-13,13.65,86.125,0.2,15.291666666666666,232.83333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-14,13.233333333333334,74.625,0.0,16.816666666666666,210.16666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-15,13.487499999999999,76.58333333333333,0.0,12.683333333333332,213.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-16,14.741666666666667,78.79166666666667,0.0,13.495833333333332,212.20833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-17,13.870833333333332,84.41666666666667,0.0,8.85,260.7083333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-18,12.804166666666667,84.79166666666667,0.0,8.883333333333333,245.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-19,12.495833333333332,87.625,0.0,10.625,257.3333333333333,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-20,13.320833333333333,82.58333333333333,0.1,11.070833333333333,317.875,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-21,13.658333333333333,84.58333333333333,0.2,11.208333333333334,177.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-22,14.6875,81.45833333333333,0.0,14.195833333333333,221.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-23,14.4125,79.33333333333333,0.1,12.112499999999999,245.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-24,14.541666666666666,82.33333333333333,0.2,12.920833333333334,240.70833333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-25,14.845833333333333,77.25,0.7,16.145833333333332,230.66666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-26,14.799999999999999,60.75,0.0,20.066666666666666,194.0,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-27,14.241666666666667,80.95833333333333,0.0,17.295833333333334,226.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-28,14.549999999999999,82.54166666666667,0.0,14.125,236.91666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-29,16.154166666666665,64.95833333333333,0.0,16.220833333333335,199.79166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-11-30,14.404166666666667,74.54166666666667,0.0,13.275,202.33333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-01,14.362499999999999,79.20833333333333,0.0,18.841666666666665,218.08333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-02,14.204166666666666,78.41666666666667,0.0,16.5125,218.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-03,14.475,71.33333333333333,0.0,17.150000000000002,207.375,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-04,15.520833333333334,73.04166666666667,0.0,11.975,209.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-05,15.112499999999999,83.70833333333333,0.0,8.075000000000001,256.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-06,14.858333333333334,84.375,0.0,9.116666666666667,233.58333333333334,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-07,13.299999999999999,85.20833333333333,0.0,10.804166666666667,266.75,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-08,14.825000000000001,80.04166666666667,0.0,12.9625,218.41666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-09,15.3125,75.91666666666667,0.0,16.633333333333333,223.54166666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
2020-12-10,13.991666666666667,81.625,1.2000000000000002,16.370833333333334,255.91666666666666,Concepción,Concepción,Biobío,-36.82699,-73.04977
